"Species","Species Name","Scientific Name Authorship","Taxon Rank","Kingdom","Phylum","Class","Order","Family","Genus","Vernacular Name","Conservation","Invasive"
"http://id.biodiversity.org.au/node/apni/2906890","Setaria italica","(L.) P.Beauv.","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Setaria","Foxtail Millet","Queensland : Conservation Status|Northern Territory : Conservation Status","Non-native species"
"http://id.biodiversity.org.au/node/apni/2906921","Acaena novae-zelandiae","Kirk","species","Plantae","Charophyta","Equisetopsida","Rosales","Rosaceae","Acaena","Red Bidibid","Queensland : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2907067","Gahnia deusta","(R.Br.) Benth.","species","Plantae","Charophyta","Equisetopsida","Poales","Cyperaceae","Gahnia","Heathy Saw-Sedge","Victoria : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2907128","Schoenus loliaceus","Kük.","species","Plantae","Charophyta","Equisetopsida","Poales","Cyperaceae","Schoenus",,"Western Australia ; Conservation status",""
"http://id.biodiversity.org.au/node/apni/2907729","Coopernookia georgei","Carolin","species","Plantae","Charophyta","Equisetopsida","Asterales","Goodeniaceae","Coopernookia",,"Western Australia ; Conservation status|EPBC Act Threatened Species",""
"http://id.biodiversity.org.au/node/apni/2907781","Utricularia tubulata","F.Muell.","species","Plantae","Charophyta","Equisetopsida","Lamiales","Lentibulariaceae","Utricularia",,"Western Australia ; Conservation status|Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2907887","Thryptomene sp. Red Bluff (A.G.Gunness 2358)","WA Herbarium","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Thryptomene",,"",""
"http://id.biodiversity.org.au/node/apni/2908237","Poa billardierei","(Spreng.) St.-Yves","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Poa",,"Western Australia ; Conservation status|Victoria : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2908419","Stylidium bellum","Wege","species","Plantae","Charophyta","Equisetopsida","Asterales","Stylidiaceae","Stylidium",,"Western Australia ; Conservation status",""
"http://id.biodiversity.org.au/node/apni/2908715","Nymphaea macrosperma","Merr. & L.M.Perry","species","Plantae","Charophyta","Equisetopsida","Nymphaeales","Nymphaeaceae","Nymphaea",,"Queensland : Conservation Status|Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2909147","Ptilotus mitchellii","Benl","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Amaranthaceae","Ptilotus",,"Western Australia ; Conservation status",""
"http://id.biodiversity.org.au/node/apni/2909281","Senna alata","(L.) Roxb.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Senna","Candle Bush","Queensland : Conservation Status|Northern Territory : Conservation Status","Non-native species|WA State Notifiable Pests"
"http://id.biodiversity.org.au/node/apni/2909697","Trifolium repens","L.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Trifolium","White Clover","","Non-native species"
"http://id.biodiversity.org.au/node/apni/2909797","Melaleuca sophisma","Lepschi","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Melaleuca",,"Western Australia ; Conservation status",""
"http://id.biodiversity.org.au/node/apni/2909971","Crocosmia x crocosmiiflora","(Lemoine ex E.Morren) N.E.Br.","species","Plantae","Charophyta","Equisetopsida","Asparagales","Iridaceae","Crocosmia",,"Queensland : Conservation Status","Non-native species"
"http://id.biodiversity.org.au/node/apni/2910448","Lysiosepalum aromaticum","C.F.Wilkins","species","Plantae","Charophyta","Equisetopsida","Malvales","Malvaceae","Lysiosepalum",,"Western Australia ; Conservation status",""
"http://id.biodiversity.org.au/node/apni/2910488","Sclerolaena divaricata","(R.Br.) Sm.","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Chenopodiaceae","Sclerolaena",,"Queensland : Conservation Status|Victoria : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2910512","Leucopogon sp. Salt Lake (G.F.Craig 3069)","WA Herbarium","species","Plantae","Charophyta","Equisetopsida","Ericales","Ericaceae","Leucopogon",,"",""
"http://id.biodiversity.org.au/node/apni/2910789","Pyrus communis","L.","species","Plantae","Charophyta","Equisetopsida","Rosales","Rosaceae","Pyrus","European Pear","",""
"http://id.biodiversity.org.au/node/apni/2910917","Acacia sp. Cadoux  (B.R.Maslin 5786)","WA Herbarium","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Acacia",,"",""
"http://id.biodiversity.org.au/node/apni/2910919","Latrobea pinnaculum","Chappill & C.F.Wilkins","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Latrobea",,"Western Australia ; Conservation status",""
"http://id.biodiversity.org.au/node/apni/2911011","Poranthera florosa","Halford & R.J.F.Hend.","species","Plantae","Charophyta","Equisetopsida","Malpighiales","Phyllanthaceae","Poranthera",,"",""
"http://id.biodiversity.org.au/node/apni/2911567","Baeckea crassifolia","Lindl.","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Baeckea",,"",""
"http://id.biodiversity.org.au/node/apni/2911579","Opuntia elata","Link & Otto ex Salm-Dyck","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Cactaceae","Opuntia",,"Queensland : Conservation Status","Non-native species|WA State Notifiable Pests"
"http://id.biodiversity.org.au/node/apni/2911622","Oxalis caprina","Thunb.","species","Plantae","Charophyta","Equisetopsida","Oxalidales","Oxalidaceae","Oxalis",,"",""
"http://id.biodiversity.org.au/node/apni/2911822","Leucopogon validus","Hislop & A.R.Chapm.","species","Plantae","Charophyta","Equisetopsida","Ericales","Ericaceae","Leucopogon",,"Western Australia ; Conservation status",""
"http://id.biodiversity.org.au/node/apni/2912114","Leucopogon sp. Yandanooka (M.Hislop 2507)","WA Herbarium","species","Plantae","Charophyta","Equisetopsida","Ericales","Ericaceae","Leucopogon",,"",""
"http://id.biodiversity.org.au/node/apni/2912192","Acacia anastomosa","Maslin, M.D.Barrett & R.L.Barrett","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Acacia",,"Western Australia ; Conservation status",""
"http://id.biodiversity.org.au/node/apni/2912629","Thysanotus acerosifolius","Brittan","species","Plantae","Charophyta","Equisetopsida","Asparagales","Asparagaceae","Thysanotus",,"Western Australia ; Conservation status",""
"http://id.biodiversity.org.au/node/apni/2912685","Eriocaulon scullionii","G.J.Leach","species","Plantae","Charophyta","Equisetopsida","Poales","Eriocaulaceae","Eriocaulon",,"Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2912823","Romneya coulteri","Harv.","species","Plantae","Charophyta","Equisetopsida","Ranunculales","Papaveraceae","Romneya",,"",""
"http://id.biodiversity.org.au/node/apni/2913052","Acacia strongylophylla","F.Muell.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Acacia","Round-Leaf Wattle","Queensland : Conservation Status|Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2913088","Acacia sp. Mullewa (B.R.Maslin 4269)","WA Herbarium","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Acacia",,"",""
"http://id.biodiversity.org.au/node/apni/2913187","Stylidium pseudosacculatum","Lowrie, A.H.Burb. & Kenneally","species","Plantae","Charophyta","Equisetopsida","Asterales","Stylidiaceae","Stylidium",,"Western Australia ; Conservation status",""
"http://id.biodiversity.org.au/node/apni/2913279","Phebalium clavatum","C.A.Gardner","species","Plantae","Charophyta","Equisetopsida","Sapindales","Rutaceae","Phebalium",,"Western Australia ; Conservation status",""
"http://id.biodiversity.org.au/node/apni/2913492","Stylidium beaugleholei","J.H.Willis","species","Plantae","Charophyta","Equisetopsida","Asterales","Stylidiaceae","Stylidium",,"South Australia : Conservation Status|Tasmania : Conservation Status|Western Australia ; Conservation status",""
"http://id.biodiversity.org.au/node/apni/2913521","Rumex bucephalophorus","L.","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Polygonaceae","Rumex",,"",""
"http://id.biodiversity.org.au/node/apni/2914183","Westringia capitonia","G.R.Guerin","species","Plantae","Charophyta","Equisetopsida","Lamiales","Lamiaceae","Westringia",,"",""
"http://id.biodiversity.org.au/node/apni/2914317","Lepidosperma rupestre","Benth.","species","Plantae","Charophyta","Equisetopsida","Poales","Cyperaceae","Lepidosperma",,"Western Australia ; Conservation status",""
"http://id.biodiversity.org.au/node/apni/2914585","Stenanthemum sublineare","Rye","species","Plantae","Charophyta","Equisetopsida","Rosales","Rhamnaceae","Stenanthemum",,"Western Australia ; Conservation status",""
"http://id.biodiversity.org.au/node/apni/2914650","Annona reticulata","L.","species","Plantae","Charophyta","Equisetopsida","Magnoliales","Annonaceae","Annona",,"Queensland : Conservation Status|Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2914794","Goodenia perryi","C.A.Gardner ex Carolin","species","Plantae","Charophyta","Equisetopsida","Asterales","Goodeniaceae","Goodenia",,"Western Australia ; Conservation status",""
"http://id.biodiversity.org.au/node/apni/2914947","Thomasia dielsii","E.Pritz.","species","Plantae","Charophyta","Equisetopsida","Malvales","Malvaceae","Thomasia",,"Western Australia ; Conservation status",""
"http://id.biodiversity.org.au/node/apni/2915227","Eucalyptus brandiana","Hopper & McQuoid","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus",,"Western Australia ; Conservation status",""
"http://id.biodiversity.org.au/node/apni/2915350","Eremophila appressa","Chinnock","species","Plantae","Charophyta","Equisetopsida","Lamiales","Scrophulariaceae","Eremophila",,"Western Australia ; Conservation status",""
"http://id.biodiversity.org.au/node/apni/2915356","Crotalaria humifusa","Graham ex Benth.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Crotalaria",,"Queensland : Conservation Status|Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2915556","Sporobolus blakei","De Nardi ex B.K.Simon","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Sporobolus",,"Queensland : Conservation Status|Western Australia ; Conservation status|Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2915686","Phoenix canariensis","Hort. ex Chabaud","species","Plantae","Charophyta","Equisetopsida","Arecales","Arecaceae","Phoenix","Canary Island Date Palm","","Global Invasive Species Information Network (GISIN)"
"http://id.biodiversity.org.au/node/apni/2916964","Lepidium bonariense","L.","species","Plantae","Charophyta","Equisetopsida","Brassicales","Brassicaceae","Lepidium","Peppercress","Queensland : Conservation Status|Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2917197","Drosera gibsonii","P.Mann","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Droseraceae","Drosera",,"Western Australia ; Conservation status",""
"http://id.biodiversity.org.au/node/apni/2917585","Wurmbea fluviatilis","T.D.Macfarl. & A.L.Case","species","Plantae","Charophyta","Equisetopsida","Liliales","Colchicaceae","Wurmbea",,"Western Australia ; Conservation status",""
"http://id.biodiversity.org.au/node/apni/2918377","Utricularia dichotoma","Labill.","species","Plantae","Charophyta","Equisetopsida","Lamiales","Lentibulariaceae","Utricularia",,"Queensland : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2919138","Rinzia longifolia","Turcz.","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Rinzia",,"Western Australia ; Conservation status",""
"http://id.biodiversity.org.au/node/apni/2919218","Lathyrus latifolius","L.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Lathyrus","Everlasting Pea","Queensland : Conservation Status","Non-native species"
"http://id.biodiversity.org.au/node/apni/2919865","Tecticornia sp. Chinocup (K.A.Shepherd KS 1191)","WA Herbarium","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Chenopodiaceae","Tecticornia",,"Western Australia ; Conservation status",""
"http://id.biodiversity.org.au/node/apni/2919913","Ptilotus crispus","Benl","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Amaranthaceae","Ptilotus",,"Western Australia ; Conservation status|Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2920049","Momordica balsamina","L.","species","Plantae","Charophyta","Equisetopsida","Cucurbitales","Cucurbitaceae","Momordica","Balsam Apple","Queensland : Conservation Status|Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2920198","Cullen plumosum","(Kuntze) J.W.Grimes","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Cullen",,"Queensland : Conservation Status|Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2920277","Heliotropium mitchellii","Craven","species","Plantae","Charophyta","Equisetopsida",,"Boraginaceae","Heliotropium",,"",""
"http://id.biodiversity.org.au/node/apni/6735658","Dicrastylis costelloi","F.M.Bailey","species","Plantae","Charophyta","Equisetopsida","Lamiales","Lamiaceae","Dicrastylis",,"Queensland : Conservation Status|Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/6881039","Tetragonia tetragonoides","(Pall.) Kuntze","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Aizoaceae","Tetragonia","New Zealand Spinach","Queensland : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/6950767","Blainvillea cunninghamii","(DC.) Orchard","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Blainvillea",,"Queensland : Conservation Status|Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/7093223","Cochlospermum macnamarae","Hislop, K.R.Thiele & Brassington","species","Plantae","Charophyta","Equisetopsida","Malvales","Bixaceae","Cochlospermum",,"",""
"NZOR-4-75250","Azolla filiculoides","Lam.","species","Plantae","Charophyta","Equisetopsida","Salviniales","Salviniaceae","Azolla","Karearea","","Global Invasive Species Information Network (GISIN)"
"http://id.biodiversity.org.au/instance/apni/768472","Platytheca verticillata","(Walp.) Baill.","species",,,,,,,,"",""
"http://id.biodiversity.org.au/node/apni/2886347","Thysanotus formosus","Brittan","species","Plantae","Charophyta","Equisetopsida","Asparagales","Asparagaceae","Thysanotus",,"Western Australia ; Conservation status",""
"http://id.biodiversity.org.au/node/apni/2886497","Drosera closterostigma","N.G.Marchant & Lowrie","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Droseraceae","Drosera",,"",""
"http://id.biodiversity.org.au/node/apni/2886807","Patersonia argyrea","D.A.Cooke","species","Plantae","Charophyta","Equisetopsida","Asparagales","Iridaceae","Patersonia",,"Western Australia ; Conservation status",""
"http://id.biodiversity.org.au/node/apni/2887069","Acacia setulifera","Benth.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Acacia",,"Western Australia ; Conservation status|Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2887659","Atriplex rhagodioides","F.Muell.","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Chenopodiaceae","Atriplex","River Saltbush","Victoria : Conservation Status",""
